"","unique.TradeData1.country_or_area.","unique.TradeData1.category.","unique.TradeData1.commodity.","round.SMAForecastUSD.mean..digits...2.","round.SMAForecastQTY.mean..digits...2."
"849","Australia","08_edible_fruit_nuts_peel_of_citrus_fruit_melons","Oranges, fresh or dried","186568702","177692163"
"850","Australia","08_edible_fruit_nuts_peel_of_citrus_fruit_melons","Mandarin, clementine & citrus hybrids, fresh or dried","69945576","50331457"
"851","Australia","08_edible_fruit_nuts_peel_of_citrus_fruit_melons","Mandarin, clementine & citrus hybrids, fresh or dried","73985236","51991552"
"852","Australia","08_edible_fruit_nuts_peel_of_citrus_fruit_melons","Mandarin, clementine & citrus hybrids, fresh or dried","78024895","53651648"
"853","Australia","08_edible_fruit_nuts_peel_of_citrus_fruit_melons","Lemons and limes, fresh or dried","24055578","11534794"
"854","Australia","08_edible_fruit_nuts_peel_of_citrus_fruit_melons","Lemons and limes, fresh or dried","25903370","12469683"
"855","Australia","08_edible_fruit_nuts_peel_of_citrus_fruit_melons","Lemons and limes, fresh or dried","27751163","13404572"
"856","Australia","08_edible_fruit_nuts_peel_of_citrus_fruit_melons","Grapefruit, fresh or dried","2563368","2087454"
"857","Australia","08_edible_fruit_nuts_peel_of_citrus_fruit_melons","Grapefruit, fresh or dried","2563368","2087454"
"858","Australia","08_edible_fruit_nuts_peel_of_citrus_fruit_melons","Grapefruit, fresh or dried","2563368","2087454"
"859","Australia","08_edible_fruit_nuts_peel_of_citrus_fruit_melons","Citrus fruits, fresh or dried, nes","382189.1","269273.4"
"860","Australia","08_edible_fruit_nuts_peel_of_citrus_fruit_melons","Citrus fruits, fresh or dried, nes","393575.3","285409.4"
"861","Australia","08_edible_fruit_nuts_peel_of_citrus_fruit_melons","Citrus fruits, fresh or dried, nes","404961.4","301545.5"
"862","Australia","08_edible_fruit_nuts_peel_of_citrus_fruit_melons","Grapes, fresh","289571358","115599276"
"863","Australia","08_edible_fruit_nuts_peel_of_citrus_fruit_melons","Grapes, fresh","305236721","115599276"
"864","Australia","08_edible_fruit_nuts_peel_of_citrus_fruit_melons","Grapes, fresh","320902084","115599276"
"865","Australia","08_edible_fruit_nuts_peel_of_citrus_fruit_melons","Grapes, dried","53051772","26359494"
"866","Australia","08_edible_fruit_nuts_peel_of_citrus_fruit_melons","Grapes, dried","53051772","26359494"
"867","Australia","08_edible_fruit_nuts_peel_of_citrus_fruit_melons","Grapes, dried","53051772","26359494"
"868","Australia","08_edible_fruit_nuts_peel_of_citrus_fruit_melons","Melons (including watermelons), fresh","23943360","21897638"
"869","Australia","08_edible_fruit_nuts_peel_of_citrus_fruit_melons","Melons (including watermelons), fresh","26752750","25317155"
"870","Australia","08_edible_fruit_nuts_peel_of_citrus_fruit_melons","Melons (including watermelons), fresh","29562140","28736671"
"871","Australia","08_edible_fruit_nuts_peel_of_citrus_fruit_melons","Papaws (papayas), fresh","419967.5","184178.7"
"872","Australia","08_edible_fruit_nuts_peel_of_citrus_fruit_melons","Papaws (papayas), fresh","419967.5","182907.1"
"873","Australia","08_edible_fruit_nuts_peel_of_citrus_fruit_melons","Papaws (papayas), fresh","419967.5","181780.2"
"874","Australia","08_edible_fruit_nuts_peel_of_citrus_fruit_melons","Apples, fresh"," 9783332","4846243"
"875","Australia","08_edible_fruit_nuts_peel_of_citrus_fruit_melons","Apples, fresh","10323053","4846243"
"876","Australia","08_edible_fruit_nuts_peel_of_citrus_fruit_melons","Apples, fresh","10754829","4846243"
"877","Australia","08_edible_fruit_nuts_peel_of_citrus_fruit_melons","Pears and quinces, fresh","14429061","11429304"
"878","Australia","08_edible_fruit_nuts_peel_of_citrus_fruit_melons","Pears and quinces, fresh","14429061","11429304"
"879","Australia","08_edible_fruit_nuts_peel_of_citrus_fruit_melons","Pears and quinces, fresh","14429061","11429304"
"880","Australia","08_edible_fruit_nuts_peel_of_citrus_fruit_melons","Apricots, fresh","4972130","1531578"
"881","Australia","08_edible_fruit_nuts_peel_of_citrus_fruit_melons","Apricots, fresh","4854280","1531578"
"882","Australia","08_edible_fruit_nuts_peel_of_citrus_fruit_melons","Apricots, fresh","4736430","1531578"
"883","Australia","08_edible_fruit_nuts_peel_of_citrus_fruit_melons","Cherries, fresh","57329609","7019902"
"884","Australia","08_edible_fruit_nuts_peel_of_citrus_fruit_melons","Cherries, fresh","59003754","7304237"
"885","Australia","08_edible_fruit_nuts_peel_of_citrus_fruit_melons","Cherries, fresh","60677899","7588573"
"886","Australia","08_edible_fruit_nuts_peel_of_citrus_fruit_melons","Peaches, nectarines, fresh","37529155","14792940"
"887","Australia","08_edible_fruit_nuts_peel_of_citrus_fruit_melons","Peaches, nectarines, fresh","38765309","15804708"
"888","Australia","08_edible_fruit_nuts_peel_of_citrus_fruit_melons","Peaches, nectarines, fresh","40001464","16816476"
"889","Australia","08_edible_fruit_nuts_peel_of_citrus_fruit_melons","Plums, sloes, fresh","11336160","4943893"
"890","Australia","08_edible_fruit_nuts_peel_of_citrus_fruit_melons","Plums, sloes, fresh","11593707","5236537"
"891","Australia","08_edible_fruit_nuts_peel_of_citrus_fruit_melons","Plums, sloes, fresh","11851254","5473954"
"892","Australia","08_edible_fruit_nuts_peel_of_citrus_fruit_melons","Strawberries, fresh","23095188","3820082"
"893","Australia","08_edible_fruit_nuts_peel_of_citrus_fruit_melons","Strawberries, fresh","28316161","4024438"
"894","Australia","08_edible_fruit_nuts_peel_of_citrus_fruit_melons","Strawberries, fresh","33537134","4228793"
"895","Australia","08_edible_fruit_nuts_peel_of_citrus_fruit_melons","Raspberry, blackberry, mulberry and loganberry, fresh","216501.5","54788.38"
"896","Australia","08_edible_fruit_nuts_peel_of_citrus_fruit_melons","Raspberry, blackberry, mulberry and loganberry, fresh","216501.5","54788.38"
"897","Australia","08_edible_fruit_nuts_peel_of_citrus_fruit_melons","Raspberry, blackberry, mulberry and loganberry, fresh","216501.5","54788.38"
"898","Australia","08_edible_fruit_nuts_peel_of_citrus_fruit_melons","Cranberries, bilberries, similar fruits, fresh","21770650","2226455"
"899","Australia","08_edible_fruit_nuts_peel_of_citrus_fruit_melons","Cranberries, bilberries, similar fruits, fresh","21770650","2478617"
"900","Australia","08_edible_fruit_nuts_peel_of_citrus_fruit_melons","Cranberries, bilberries, similar fruits, fresh","21770650","2730779"
"901","Australia","08_edible_fruit_nuts_peel_of_citrus_fruit_melons","Fruits, fresh nes","55785162","29571283"
"902","Australia","08_edible_fruit_nuts_peel_of_citrus_fruit_melons","Fruits, fresh nes","57326857","29787019"
"903","Australia","08_edible_fruit_nuts_peel_of_citrus_fruit_melons","Fruits, fresh nes","58868551","29987831"
"904","Australia","08_edible_fruit_nuts_peel_of_citrus_fruit_melons","Strawberries, (uncooked steamed or boiled), frozen","10651042","6943845"
"905","Australia","08_edible_fruit_nuts_peel_of_citrus_fruit_melons","Strawberries, (uncooked steamed or boiled), frozen","10864987","7106218"
"906","Australia","08_edible_fruit_nuts_peel_of_citrus_fruit_melons","Strawberries, (uncooked steamed or boiled), frozen","11078931","7268591"
"907","Australia","08_edible_fruit_nuts_peel_of_citrus_fruit_melons","Rasp-, mul-berries, etc (uncooked, steam, boil),froze","41623965","12864262"
"908","Australia","08_edible_fruit_nuts_peel_of_citrus_fruit_melons","Rasp-, mul-berries, etc (uncooked, steam, boil),froze","45567041","13760022"
"909","Australia","08_edible_fruit_nuts_peel_of_citrus_fruit_melons","Rasp-, mul-berries, etc (uncooked, steam, boil),froze","49510117","14655782"
"910","Australia","08_edible_fruit_nuts_peel_of_citrus_fruit_melons","Fruits and nuts (uncooked, steamed, boiled) frozen,ne"," 97026810","31157654"
"911","Australia","08_edible_fruit_nuts_peel_of_citrus_fruit_melons","Fruits and nuts (uncooked, steamed, boiled) frozen,ne","105308797","33652114"
"912","Australia","08_edible_fruit_nuts_peel_of_citrus_fruit_melons","Fruits and nuts (uncooked, steamed, boiled) frozen,ne","113590785","36146575"
"913","Australia","08_edible_fruit_nuts_peel_of_citrus_fruit_melons","Cherries provisionally preserved"," -118488.6","173302.4"
"914","Australia","08_edible_fruit_nuts_peel_of_citrus_fruit_melons","Cherries provisionally preserved"," -591656.2","173302.4"
"915","Australia","08_edible_fruit_nuts_peel_of_citrus_fruit_melons","Cherries provisionally preserved","-1064823.8","173302.4"
"916","Australia","08_edible_fruit_nuts_peel_of_citrus_fruit_melons","Fruits and nuts, provisionally preserved nes","484815.8","212442.2"
"917","Australia","08_edible_fruit_nuts_peel_of_citrus_fruit_melons","Fruits and nuts, provisionally preserved nes","484815.8","212442.2"
"918","Australia","08_edible_fruit_nuts_peel_of_citrus_fruit_melons","Fruits and nuts, provisionally preserved nes","484815.8","212442.2"
"919","Australia","08_edible_fruit_nuts_peel_of_citrus_fruit_melons","Apricots, dried","18378287","4357240"
"920","Australia","08_edible_fruit_nuts_peel_of_citrus_fruit_melons","Apricots, dried","19066138","4245590"
"921","Australia","08_edible_fruit_nuts_peel_of_citrus_fruit_melons","Apricots, dried","19753989","4133939"
"922","Australia","08_edible_fruit_nuts_peel_of_citrus_fruit_melons","Prunes, dried","10693745","3359695"
"923","Australia","08_edible_fruit_nuts_peel_of_citrus_fruit_melons","Prunes, dried","11108706","3359695"
"924","Australia","08_edible_fruit_nuts_peel_of_citrus_fruit_melons","Prunes, dried","11523667","3359695"
"925","Australia","08_edible_fruit_nuts_peel_of_citrus_fruit_melons","Apples, dried","3597372","922841.1"
"926","Australia","08_edible_fruit_nuts_peel_of_citrus_fruit_melons","Apples, dried","3152114","851483.9"
"927","Australia","08_edible_fruit_nuts_peel_of_citrus_fruit_melons","Apples, dried","2795908","794394.0"
"928","Australia","08_edible_fruit_nuts_peel_of_citrus_fruit_melons","Fruits, dried nes","17908232","3801728"
"929","Australia","08_edible_fruit_nuts_peel_of_citrus_fruit_melons","Fruits, dried nes","19609869","3970632"
"930","Australia","08_edible_fruit_nuts_peel_of_citrus_fruit_melons","Fruits, dried nes","21311506","4105756"
"931","Australia","08_edible_fruit_nuts_peel_of_citrus_fruit_melons","Mixtures of edible nuts, dried and preserved fruits","2531432","787333.4"
"932","Australia","08_edible_fruit_nuts_peel_of_citrus_fruit_melons","Mixtures of edible nuts, dried and preserved fruits","1840839","787333.4"
"933","Australia","08_edible_fruit_nuts_peel_of_citrus_fruit_melons","Mixtures of edible nuts, dried and preserved fruits","1150247","787333.4"
"934","Australia","08_edible_fruit_nuts_peel_of_citrus_fruit_melons","Peel of citrus fruit or melons","654266.2","364223.2"
"935","Australia","08_edible_fruit_nuts_peel_of_citrus_fruit_melons","Peel of citrus fruit or melons","654266.2","364223.2"
"936","Australia","08_edible_fruit_nuts_peel_of_citrus_fruit_melons","Peel of citrus fruit or melons","654266.2","364223.2"
"937","Australia","08_edible_fruit_nuts_peel_of_citrus_fruit_melons","Black, white or red currants and gooseberries, fresh","2616.42","641.67"
"938","Australia","08_edible_fruit_nuts_peel_of_citrus_fruit_melons","Black, white or red currants and gooseberries, fresh","2616.42","641.67"
"939","Australia","08_edible_fruit_nuts_peel_of_citrus_fruit_melons","Black, white or red currants and gooseberries, fresh","2616.42","641.67"
"940","Australia","08_edible_fruit_nuts_peel_of_citrus_fruit_melons","Strawberries provisionally preserved","4300.09","1252.68"
"941","Australia","08_edible_fruit_nuts_peel_of_citrus_fruit_melons","Strawberries provisionally preserved","4300.09","1252.68"
"942","Australia","08_edible_fruit_nuts_peel_of_citrus_fruit_melons","Strawberries provisionally preserved","4300.09","1252.68"
"943","Australia","09_coffee_tea_mate_and_spices","Coffee, not roasted, not decaffeinated","287752403","83409198"
"944","Australia","09_coffee_tea_mate_and_spices","Coffee, not roasted, not decaffeinated","297746963","87041585"
"945","Australia","09_coffee_tea_mate_and_spices","Coffee, not roasted, not decaffeinated","306014020","90673971"
"946","Australia","09_coffee_tea_mate_and_spices","Coffee, not roasted, decaffeinated","6030804","1391308"
"947","Australia","09_coffee_tea_mate_and_spices","Coffee, not roasted, decaffeinated","6030804","1391308"
"948","Australia","09_coffee_tea_mate_and_spices","Coffee, not roasted, decaffeinated","6030804","1391308"
"949","Australia","09_coffee_tea_mate_and_spices","Coffee, roasted, not decaffeinated","193115696","18529963"
"950","Australia","09_coffee_tea_mate_and_spices","Coffee, roasted, not decaffeinated","186489814","19792107"
"951","Australia","09_coffee_tea_mate_and_spices","Coffee, roasted, not decaffeinated","179863932","21054250"
"952","Australia","09_coffee_tea_mate_and_spices","Coffee, roasted, decaffeinated","10342467","1488435"
"953","Australia","09_coffee_tea_mate_and_spices","Coffee, roasted, decaffeinated","10792103","1879497"
"954","Australia","09_coffee_tea_mate_and_spices","Coffee, roasted, decaffeinated","11241738","2270559"
"955","Australia","09_coffee_tea_mate_and_spices","Coffee substitutes containing coffee","4140832","867658.1"
"956","Australia","09_coffee_tea_mate_and_spices","Coffee substitutes containing coffee","3612026","917582.3"
"957","Australia","09_coffee_tea_mate_and_spices","Coffee substitutes containing coffee","3083219","957755.0"
"958","Australia","09_coffee_tea_mate_and_spices","Tea, green (unfermented) in packages < 3 kg","12078405","1923430"
"959","Australia","09_coffee_tea_mate_and_spices","Tea, green (unfermented) in packages < 3 kg","12322925","1923430"
"960","Australia","09_coffee_tea_mate_and_spices","Tea, green (unfermented) in packages < 3 kg","12567446","1923430"
"961","Australia","09_coffee_tea_mate_and_spices","Tea, green (unfermented) in packages > 3 kg","7303040","1083832"
"962","Australia","09_coffee_tea_mate_and_spices","Tea, green (unfermented) in packages > 3 kg","7303040","1083832"
"963","Australia","09_coffee_tea_mate_and_spices","Tea, green (unfermented) in packages > 3 kg","7303040","1083832"
"964","Australia","09_coffee_tea_mate_and_spices","Tea, black (fermented or partly) in packages < 3 kg","88824044","17473524"
